YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,6,2,OO,5582,N125SY,ORD,ATL,1623,1747,84,22,1809,117,117,80,606,2029,15,1920,2044,84,0,0,,0,0,59,25,0
2015,1,6,2,DL,1877,N376DA,ORD,ATL,1645,1702,17,20,1722,125,108,79,606,1941,9,1950,1950,0,0,0,,,,,,
2015,1,6,2,DL,1306,N949DL,ATL,ORD,1725,1720,-5,18,1738,122,128,101,606,1819,9,1827,1828,1,0,0,,,,,,
2015,1,6,2,DL,1977,N983DL,ORD,ATL,1800,1832,32,18,1850,122,102,78,606,2108,6,2102,2114,12,0,0,,,,,,
2015,1,6,2,DL,1331,N683DA,ATL,ORD,1909,1911,2,12,1923,126,120,103,606,2006,5,2015,2011,-4,0,0,,,,,,
2015,1,6,2,OO,5566,N125SY,ATL,ORD,1955,2112,77,39,2151,125,148,103,606,2234,6,2100,2240,100,0,0,,23,0,0,77,0
2015,1,6,2,DL,1812,N349NW,ATL,ORD,2159,2228,29,12,2240,119,110,93,606,2313,5,2258,2318,20,0,0,,0,0,0,20,0
2015,1,7,3,DL,977,N349NW,ORD,ATL,600,609,9,13,622,130,103,83,606,845,7,910,852,-18,0,0,,,,,,
2015,1,7,3,DL,1477,N683DA,ORD,ATL,700,656,-4,36,732,128,123,79,606,951,8,1008,959,-9,0,0,,,,,,
2015,1,7,3,DL,2012,N984DL,ATL,ORD,725,725,0,14,739,125,133,107,606,826,12,830,838,8,0,0,,,,,,
2015,1,7,3,F9,1070,N213FR,ORD,ATL,730,728,-2,21,749,110,110,81,606,1010,8,1020,1018,-2,0,0,,,,,,
2015,1,7,3,DL,2412,N920DL,ORD,ATL,900,857,-3,23,920,124,107,80,606,1140,4,1204,1144,-20,0,0,,,,,,
2015,1,7,3,NK,762,N502NK,ATL,ORD,920,916,-4,15,931,120,159,97,606,1008,47,1020,1055,35,0,0,,35,0,0,0,0
2015,1,7,3,OO,5254,N119SY,ORD,ATL,930,954,24,26,1020,115,116,81,606,1241,9,1225,1250,25,0,0,,1,0,0,0,24
2015,1,7,3,DL,1693,N967DL,ATL,ORD,945,945,0,14,959,125,126,101,606,1040,11,1050,1051,1,0,0,,,,,,
2015,1,7,3,MQ,3613,N526MQ,ORD,ATL,1000,1048,48,19,1107,109,104,79,606,1326,6,1249,1332,43,0,0,,0,0,0,0,43
2015,1,7,3,DL,2183,N949DL,ORD,ATL,1015,1216,121,38,1254,119,124,80,606,1514,6,1314,1520,126,0,0,,5,0,0,0,121
2015,1,7,3,NK,219,N507NK,ORD,ATL,1044,1140,56,11,1151,110,101,80,606,1411,10,1334,1421,47,0,0,,47,0,0,0,0
2015,1,7,3,DL,812,N941DL,ATL,ORD,1050,1049,-1,19,1108,130,128,98,606,1146,11,1200,1157,-3,0,0,,,,,,
2015,1,7,3,F9,1069,N213FR,ATL,ORD,1105,1200,55,13,1213,120,118,93,606,1246,12,1205,1258,53,0,0,,0,0,53,0,0
2015,1,7,3,UA,786,N844UA,ORD,ATL,1121,1122,1,16,1138,118,108,84,606,1402,8,1419,1410,-9,0,0,,,,,,
2015,1,7,3,DL,1693,N967DL,ORD,ATL,1130,1142,12,10,1152,119,96,81,606,1413,5,1429,1418,-11,0,0,,,,,,
2015,1,7,3,DL,912,N948DL,ATL,ORD,1210,1207,-3,15,1222,126,127,96,606,1258,16,1316,1314,-2,0,0,,,,,,
2015,1,7,3,DL,393,N941DL,ORD,ATL,1245,1248,3,16,1304,123,102,81,606,1525,5,1548,1530,-18,0,0,,,,,,
2015,1,7,3,OO,6419,N119SY,ATL,ORD,1303,1318,15,27,1345,125,145,97,606,1422,21,1408,1443,35,0,0,,20,0,0,15,0
2015,1,7,3,MQ,3613,N8EGMQ,ATL,ORD,1327,1653,206,15,1708,128,155,103,606,1751,37,1435,1828,233,0,0,,30,0,0,203,0
2015,1,7,3,DL,1612,N963DL,ATL,ORD,1345,1340,-5,15,1355,125,127,94,606,1429,18,1450,1447,-3,0,0,,,,,,
2015,1,7,3,DL,912,N948DL,ORD,ATL,1400,1356,-4,14,1410,126,103,84,606,1634,5,1706,1639,-27,0,0,,,,,,
2015,1,7,3,DL,392,N922DL,ATL,ORD,1450,1448,-2,10,1458,130,112,95,606,1533,7,1600,1540,-20,0,0,,,,,,
2015,1,7,3,UA,639,N844UA,ATL,ORD,1508,1507,-1,19,1526,127,142,98,606,1604,25,1615,1629,14,0,0,,,,,,
2015,1,7,3,DL,1677,N963DL,ORD,ATL,1530,1527,-3,20,1547,122,106,78,606,1805,8,1832,1813,-19,0,0,,,,,,
2015,1,7,3,DL,1977,N918DL,ATL,ORD,1616,1624,8,19,1643,124,129,97,606,1720,13,1720,1733,13,0,0,,,,,,
2015,1,7,3,OO,5582,N103SY,ORD,ATL,1623,,,,,117,,,606,,,1920,,,0,1,B,,,,,
2015,1,7,3,DL,1877,N922DL,ORD,ATL,1645,1654,9,11,1705,126,97,77,606,1922,9,1951,1931,-20,0,0,,,,,,
2015,1,7,3,DL,1306,N959DN,ATL,ORD,1725,1723,-2,16,1739,122,126,99,606,1818,11,1827,1829,2,0,0,,,,,,
2015,1,7,3,DL,1977,N918DL,ORD,ATL,1800,1822,22,23,1845,122,109,81,606,2106,5,2102,2111,9,0,0,,,,,,
2015,1,7,3,DL,1331,N6715C,ATL,ORD,1909,1909,0,26,1935,126,138,99,606,2014,13,2015,2027,12,0,0,,,,,,
2015,1,7,3,OO,5566,N103SY,ATL,ORD,1955,,,,,125,,,606,,,2100,,,0,1,B,,,,,
2015,1,7,3,DL,1812,N322US,ATL,ORD,2159,2208,9,19,2227,119,126,97,606,2304,10,2258,2314,16,0,0,,7,0,9,0,0
2015,1,8,4,DL,977,N322US,ORD,ATL,600,623,23,16,639,130,103,78,606,857,9,910,906,-4,0,0,,,,,,
2015,1,8,4,DL,1477,N6715C,ORD,ATL,700,654,-6,24,718,128,140,75,606,933,41,1008,1014,6,0,0,,,,,,
2015,1,8,4,DL,2012,N996DL,ATL,ORD,725,724,-1,14,738,125,131,101,606,819,16,830,835,5,0,0,,,,,,
2015,1,8,4,F9,1070,N227FR,ORD,ATL,730,823,53,27,850,110,115,77,606,1107,11,1020,1118,58,0,0,,5,0,23,0,30
2015,1,8,4,DL,2601,N959DN,ORD,ATL,800,757,-3,17,814,129,101,76,606,1030,8,1109,1038,-31,0,0,,,,,,
2015,1,8,4,DL,2183,N967DL,ATL,ORD,825,909,44,10,919,130,116,99,606,958,7,935,1005,30,0,0,,0,0,30,0,0
2015,1,8,4,DL,2412,N909DL,ORD,ATL,900,2129,749,39,2208,124,126,78,606,26,9,1204,35,751,0,0,,2,0,426,0,323
2015,1,8,4,NK,762,N532NK,ATL,ORD,920,942,22,11,953,120,132,102,606,1035,19,1020,1054,34,0,0,,34,0,0,0,0
2015,1,8,4,OO,5254,N118SY,ORD,ATL,930,959,29,24,1023,115,108,76,606,1239,8,1225,1247,22,0,0,,0,0,0,0,22
2015,1,8,4,DL,1693,N913DL,ATL,ORD,945,939,-6,36,1015,125,146,103,606,1058,7,1050,1105,15,0,0,,15,0,0,0,0
2015,1,8,4,MQ,3613,N508MQ,ORD,ATL,1000,1223,143,8,1231,109,98,80,606,1451,10,1249,1501,132,0,0,,0,0,0,51,81
2015,1,8,4,DL,2183,N967DL,ORD,ATL,1015,1050,35,14,1104,119,101,76,606,1320,11,1314,1331,17,0,0,,0,0,2,15,0
2015,1,8,4,NK,219,N527NK,ORD,ATL,1044,1108,24,8,1116,110,96,79,606,1335,9,1334,1344,10,0,0,,,,,,
2015,1,8,4,DL,812,N916DE,ATL,ORD,1050,1049,-1,10,1059,130,124,101,606,1140,13,1200,1153,-7,0,0,,,,,,
2015,1,8,4,F9,1069,N227FR,ATL,ORD,1105,1149,44,15,1204,120,131,102,606,1246,14,1205,1300,55,0,0,,11,0,0,44,0
2015,1,8,4,UA,1152,N27733,ORD,ATL,1121,1138,17,19,1157,119,109,81,606,1418,9,1420,1427,7,0,0,,,,,,
2015,1,8,4,DL,1693,N913DL,ORD,ATL,1130,1140,10,18,1158,119,104,78,606,1416,8,1429,1424,-5,0,0,,,,,,
2015,1,8,4,DL,912,N924DL,ATL,ORD,1210,1205,-5,16,1221,126,134,102,606,1303,16,1316,1319,3,0,0,,,,,,
2015,1,8,4,DL,393,N916DE,ORD,ATL,1245,1242,-3,13,1255,123,117,82,606,1517,22,1548,1539,-9,0,0,,,,,,
2015,1,8,4,OO,6419,N118SY,ATL,ORD,1303,1315,12,,,125,,,606,,,1408,,,0,1,B,,,,,
2015,1,8,4,MQ,3613,N543MQ,ATL,ORD,1327,1519,112,14,1533,128,160,122,606,1635,24,1435,1659,144,0,0,,108,0,0,36,0
2015,1,8,4,DL,1612,N990DL,ATL,ORD,1345,1342,-3,15,1357,125,133,101,606,1438,17,1450,1455,5,0,0,,,,,,
2015,1,8,4,DL,912,N924DL,ORD,ATL,1400,1436,36,43,1519,126,127,79,606,1738,5,1706,1743,37,0,0,,1,0,1,3,32
2015,1,8,4,DL,392,N328NW,ATL,ORD,1450,1553,63,12,1605,128,157,115,606,1700,30,1558,1730,92,0,0,,29,0,0,51,12
2015,1,8,4,UA,1072,N27733,ATL,ORD,1508,1514,6,14,1528,128,175,116,606,1624,45,1616,1709,53,0,0,,47,0,6,0,0
2015,1,8,4,DL,1677,N990DL,ORD,ATL,1530,1619,49,48,1707,122,141,84,606,1931,9,1832,1940,68,0,0,,19,0,5,5,39
2015,1,8,4,DL,1977,N952DL,ATL,ORD,1616,1641,25,7,1648,124,206,112,606,1740,87,1720,1907,107,0,0,,82,0,2,23,0
2015,1,8,4,OO,5582,N117SY,ORD,ATL,1623,2110,287,76,2226,117,161,80,606,46,5,1920,51,331,0,0,,44,0,287,0,0
2015,1,8,4,DL,1877,N328NW,ORD,ATL,1645,1840,115,42,1922,125,131,79,606,2141,10,1950,2151,121,0,0,,6,0,0,90,25
2015,1,8,4,DL,1306,N906DL,ATL,ORD,1725,1722,-3,11,1733,122,186,120,606,1833,55,1827,1928,61,0,0,,61,0,0,0,0
2015,1,8,4,DL,1977,N952DL,ORD,ATL,1800,1955,115,32,2027,122,120,79,606,2246,9,2102,2255,113,0,0,,0,0,5,105,3
2015,1,8,4,DL,1331,N686DA,ATL,ORD,1909,2013,64,17,2030,126,140,105,606,2115,18,2015,2133,78,0,0,,78,0,0,0,0
2015,1,8,4,DL,1777,N906DL,ORD,ATL,1915,2021,66,12,2033,120,98,79,606,2252,7,2215,2259,44,0,0,,0,0,0,39,5
2015,1,8,4,OO,5566,N117SY,ATL,ORD,1955,,,,,125,,,606,,,2100,,,0,1,B,,,,,
2015,1,8,4,DL,2112,N322US,ATL,ORD,2030,2032,2,11,2043,125,129,97,606,2120,21,2135,2141,6,0,0,,,,,,
2015,1,8,4,DL,1812,N333NW,ATL,ORD,2159,2230,31,9,2239,119,165,93,606,2312,63,2258,15,77,0,0,,46,0,31,0,0
2015,1,9,5,DL,977,N333NW,ORD,ATL,600,559,-1,24,623,130,117,87,606,850,6,910,856,-14,0,0,,,,,,
2015,1,9,5,DL,1477,N686DA,ORD,ATL,700,658,-2,22,720,128,126,81,606,941,23,1008,1004,-4,0,0,,,,,,
2015,1,9,5,DL,2012,N902DE,ATL,ORD,725,724,-1,14,738,125,126,96,606,814,16,830,830,0,0,0,,,,,,
2015,1,9,5,F9,1070,N223FR,ORD,ATL,730,905,95,24,929,110,115,85,606,1154,6,1020,1200,100,0,0,,73,0,27,0,0
2015,1,9,5,DL,2601,N322US,ORD,ATL,800,812,12,18,830,128,111,82,606,1052,11,1108,1103,-5,0,0,,,,,,
2015,1,9,5,DL,2183,N970DL,ATL,ORD,825,1027,122,24,1051,130,127,96,606,1127,7,935,1134,119,0,0,,0,0,119,0,0
2015,1,9,5,DL,2412,N933DL,ORD,ATL,900,854,-6,15,909,124,104,83,606,1132,6,1204,1138,-26,0,0,,,,,,
2015,1,9,5,NK,762,N505NK,ATL,ORD,920,939,19,10,949,120,116,94,606,1023,12,1020,1035,15,0,0,,1,0,5,9,0
2015,1,9,5,OO,5254,N128SY,ORD,ATL,930,927,-3,19,946,115,115,91,606,1217,5,1225,1222,-3,0,0,,,,,,
2015,1,9,5,DL,1693,N920DE,ATL,ORD,945,959,14,22,1021,125,130,95,606,1056,13,1050,1109,19,0,0,,5,0,11,3,0
2015,1,9,5,MQ,3613,N525MQ,ORD,ATL,1000,1017,17,17,1034,109,104,81,606,1255,6,1249,1301,12,0,0,,,,,,
2015,1,9,5,DL,2183,N970DL,ORD,ATL,1015,1213,118,13,1226,119,100,81,606,1447,6,1314,1453,99,0,0,,0,0,0,99,0
2015,1,9,5,NK,219,N517NK,ORD,ATL,1044,1041,-3,14,1055,110,103,83,606,1318,6,1334,1324,-10,0,0,,,,,,
2015,1,9,5,DL,812,N963DL,ATL,ORD,1050,1047,-3,25,1112,130,130,95,606,1147,10,1200,1157,-3,0,0,,,,,,
2015,1,9,5,F9,1069,N223FR,ATL,ORD,1105,1246,101,15,1301,120,157,97,606,1338,45,1205,1423,138,0,0,,110,0,1,27,0
2015,1,9,5,DL,1693,N920DE,ORD,ATL,1130,1152,22,19,1211,119,105,82,606,1433,4,1429,1437,8,0,0,,,,,,
2015,1,9,5,UA,786,N817UA,ORD,ATL,1133,1210,37,25,1235,118,116,81,606,1456,10,1431,1506,35,0,0,,0,0,0,11,24
2015,1,9,5,DL,912,N904DL,ATL,ORD,1210,1210,0,13,1223,126,130,102,606,1305,15,1316,1320,4,0,0,,,,,,
2015,1,9,5,DL,393,N904DL,ORD,ATL,1245,1414,89,12,1426,123,116,83,606,1649,21,1548,1710,82,0,0,,0,0,82,0,0
2015,1,9,5,OO,6419,N128SY,ATL,ORD,1303,1259,-4,14,1313,125,142,113,606,1406,15,1408,1421,13,0,0,,,,,,
2015,1,9,5,MQ,3613,N513MQ,ATL,ORD,1327,1355,28,16,1411,128,183,95,606,1446,72,1435,1558,83,0,0,,55,0,11,17,0
2015,1,9,5,DL,1612,N944DL,ATL,ORD,1345,1345,0,11,1356,125,119,96,606,1432,12,1450,1444,-6,0,0,,,,,,
2015,1,9,5,DL,912,N963DL,ORD,ATL,1400,,,,,126,,,606,,,1706,,,0,1,A,,,,,
2015,1,9,5,DL,392,N328NW,ATL,ORD,1450,1448,-2,10,1458,128,111,96,606,1534,5,1558,1539,-19,0,0,,,,,,
2015,1,9,5,UA,639,N817UA,ATL,ORD,1512,1544,32,30,1614,127,181,100,606,1654,51,1619,1745,86,0,0,,57,0,0,29,0
2015,1,9,5,DL,1677,N944DL,ORD,ATL,1530,1530,0,11,1541,122,113,88,606,1809,14,1832,1823,-9,0,0,,,,,,
2015,1,9,5,DL,1977,N936DL,ATL,ORD,1616,1618,2,16,1634,124,124,96,606,1710,12,1720,1722,2,0,0,,,,,,
2015,1,9,5,OO,5582,N121SY,ORD,ATL,1623,2023,240,25,2048,117,113,83,606,2311,5,1920,2316,236,0,0,,0,0,0,236,0
2015,1,9,5,DL,1877,N328NW,ORD,ATL,1645,1644,-1,11,1655,125,104,84,606,1919,9,1950,1928,-22,0,0,,,,,,
2015,1,9,5,DL,1306,N948DL,ATL,ORD,1725,1728,3,31,1759,122,136,96,606,1835,9,1827,1844,17,0,0,,17,0,0,0,0
2015,1,9,5,DL,1977,N936DL,ORD,ATL,1800,1812,12,18,1830,122,107,82,606,2052,7,2102,2059,-3,0,0,,,,,,
2015,1,9,5,DL,1331,N666DN,ATL,ORD,1909,1904,-5,29,1933,126,132,95,606,2008,8,2015,2016,1,0,0,,,,,,
2015,1,9,5,DL,1777,N948DL,ORD,ATL,1915,1922,7,17,1939,120,106,81,606,2200,8,2215,2208,-7,0,0,,,,,,
2015,1,9,5,OO,5566,N121SY,ATL,ORD,1955,2349,234,37,26,125,169,93,606,59,39,2100,138,278,0,0,,44,0,0,234,0
2015,1,9,5,DL,2112,N948DN,ATL,ORD,2030,2100,30,23,2123,127,122,90,606,2153,9,2137,2202,25,0,0,,0,0,25,0,0
2015,1,9,5,DL,1812,N347NW,ATL,ORD,2159,2227,28,14,2241,119,108,90,606,2311,4,2258,2315,17,0,0,,0,0,17,0,0
2015,1,10,6,DL,977,N347NW,ORD,ATL,600,612,12,14,626,128,101,81,606,847,6,908,853,-15,0,0,,,,,,
2015,1,10,6,DL,1477,N666DN,ORD,ATL,700,656,-4,26,722,125,137,83,606,945,28,1005,1013,8,0,0,,,,,,
2015,1,10,6,F9,1070,N219FR,ORD,ATL,730,720,-10,19,739,110,118,89,606,1008,10,1020,1018,-2,0,0,,,,,,
2015,1,10,6,DL,2601,N948DN,ORD,ATL,800,810,10,32,842,125,120,78,606,1100,10,1105,1110,5,0,0,,,,,,
2015,1,10,6,NK,762,N510NK,ATL,ORD,920,1025,65,14,1039,120,121,101,606,1120,6,1020,1126,66,0,0,,1,0,16,49,0
2015,1,10,6,DL,1693,N915DN,ATL,ORD,944,939,-5,19,958,125,122,96,606,1034,7,1049,1041,-8,0,0,,,,,,
2015,1,10,6,MQ,3613,N510MQ,ORD,ATL,1000,1022,22,17,1039,109,109,82,606,1301,10,1249,1311,22,0,0,,0,0,22,0,0
2015,1,10,6,EV,6023,N24103,ATL,ORD,1002,954,-8,29,1023,134,147,110,606,1113,8,1116,1121,5,0,0,,,,,,
2015,1,10,6,NK,219,N527NK,ORD,ATL,1044,1121,37,9,1130,110,101,81,606,1351,11,1334,1402,28,0,0,,0,0,28,0,0
2015,1,10,6,DL,812,N908DA,ATL,ORD,1050,1046,-4,18,1104,129,118,95,606,1139,5,1159,1144,-15,0,0,,,,,,
2015,1,10,6,F9,1069,N219FR,ATL,ORD,1105,1104,-1,20,1124,120,128,93,606,1157,15,1205,1212,7,0,0,,,,,,
2015,1,10,6,DL,1693,N915DN,ORD,ATL,1130,1131,1,13,1144,117,101,80,606,1404,8,1427,1412,-15,0,0,,,,,,
2015,1,10,6,DL,393,N908DA,ORD,ATL,1245,1242,-3,18,1300,120,106,79,606,1519,9,1545,1528,-17,0,0,,,,,,
2015,1,10,6,OO,4973,N753SK,ORD,ATL,1307,1304,-3,13,1317,116,101,81,606,1538,7,1603,1545,-18,0,0,,,,,,
2015,1,10,6,MQ,3613,N510MQ,ATL,ORD,1327,1341,14,17,1358,128,140,94,606,1432,29,1435,1501,26,0,0,,12,0,0,14,0
2015,1,10,6,DL,1612,N977AT,ATL,ORD,1345,1344,-1,9,1353,125,108,95,606,1428,4,1450,1432,-18,0,0,,,,,,
2015,1,10,6,DL,392,N909DA,ATL,ORD,1450,1448,-2,18,1506,128,117,93,606,1539,6,1558,1545,-13,0,0,,,,,,
2015,1,10,6,DL,1677,N933DN,ORD,ATL,1530,1532,2,15,1547,120,105,81,606,1808,9,1830,1817,-13,0,0,,,,,,
2015,1,10,6,DL,1977,N922DX,ATL,ORD,1616,1614,-2,11,1625,123,112,93,606,1658,8,1719,1706,-13,0,0,,,,,,
2015,1,10,6,DL,1877,N909DA,ORD,ATL,1645,1636,-9,49,1725,124,137,79,606,1944,9,1949,1953,4,0,0,,,,,,
2015,1,10,6,DL,1789,N977AT,ORD,ATL,1800,1758,-2,15,1813,122,104,83,606,2036,6,2102,2042,-20,0,0,,,,,,
2015,1,10,6,DL,1331,N681DA,ATL,ORD,1909,1909,0,17,1926,126,116,92,606,1958,7,2015,2005,-10,0,0,,,,,,
2015,1,10,6,UA,1650,N39728,ORD,ATL,1935,2014,39,12,2026,119,98,80,606,2246,6,2234,2252,18,0,0,,0,0,0,0,18
2015,1,10,6,DL,1812,N896AT,ATL,ORD,2159,2214,15,12,2226,121,106,90,606,2256,4,2300,2300,0,0,0,,,,,,
2015,1,11,7,DL,977,N911DE,ORD,ATL,600,555,-5,27,622,131,126,93,606,855,6,911,901,-10,0,0,,,,,,
2015,1,11,7,F9,1070,N209FR,ORD,ATL,625,616,-9,14,630,110,116,92,606,902,10,915,912,-3,0,0,,,,,,
2015,1,11,7,DL,1477,N681DA,ORD,ATL,700,659,-1,14,713,128,115,91,606,944,10,1008,954,-14,0,0,,,,,,
2015,1,11,7,DL,2183,N904DE,ATL,ORD,825,830,5,10,840,130,102,88,606,908,4,935,912,-23,0,0,,,,,,
2015,1,11,7,OO,5254,N121SY,ORD,ATL,910,905,-5,18,923,115,121,96,606,1159,7,1205,1206,1,0,0,,,,,,
2015,1,11,7,NK,762,N514NK,ATL,ORD,920,941,21,11,952,120,121,92,606,1024,18,1020,1042,22,0,0,,1,0,18,3,0
2015,1,11,7,DL,1693,N969DL,ATL,ORD,945,943,-2,14,957,125,114,90,606,1027,10,1050,1037,-13,0,0,,,,,,
2015,1,11,7,F9,1069,N209FR,ATL,ORD,1000,959,-1,20,1019,120,113,85,606,1044,8,1100,1052,-8,0,0,,,,,,
2015,1,11,7,MQ,3613,N535MQ,ORD,ATL,1000,1000,0,11,1011,109,107,87,606,1238,9,1249,1247,-2,0,0,,,,,,
2015,1,11,7,DL,2183,N904DE,ORD,ATL,1015,1014,-1,17,1031,119,113,90,606,1301,6,1314,1307,-7,0,0,,,,,,
2015,1,11,7,NK,219,N524NK,ORD,ATL,1044,1037,-7,11,1048,110,108,89,606,1317,8,1334,1325,-9,0,0,,,,,,
2015,1,11,7,DL,812,N938DL,ATL,ORD,1050,1049,-1,7,1056,130,102,87,606,1123,8,1200,1131,-29,0,0,,,,,,
2015,1,11,7,UA,786,N801UA,ORD,ATL,1121,1114,-7,11,1125,118,107,88,606,1353,8,1419,1401,-18,0,0,,,,,,
2015,1,11,7,DL,1693,N969DL,ORD,ATL,1130,1128,-2,12,1140,119,113,93,606,1413,8,1429,1421,-8,0,0,,,,,,
2015,1,11,7,DL,912,N948DL,ATL,ORD,1210,1204,-6,20,1224,126,118,89,606,1253,9,1316,1302,-14,0,0,,,,,,
2015,1,11,7,DL,393,N938DL,ORD,ATL,1245,1240,-5,10,1250,123,107,90,606,1520,7,1548,1527,-21,0,0,,,,,,
2015,1,11,7,OO,6419,N121SY,ATL,ORD,1303,1258,-5,16,1314,125,120,94,606,1348,10,1408,1358,-10,0,0,,,,,,
2015,1,11,7,MQ,3613,N535MQ,ATL,ORD,1327,1326,-1,7,1333,128,104,90,606,1403,7,1435,1410,-25,0,0,,,,,,
2015,1,11,7,DL,1612,N909DL,ATL,ORD,1345,1343,-2,16,1359,125,113,90,606,1429,7,1450,1436,-14,0,0,,,,,,
2015,1,11,7,DL,912,N948DL,ORD,ATL,1400,1357,-3,16,1413,126,114,89,606,1642,9,1706,1651,-15,0,0,,,,,,
2015,1,11,7,OO,5566,N113SY,ORD,ATL,1439,1444,5,19,1503,118,115,88,606,1731,8,1737,1739,2,0,0,,,,,,
2015,1,11,7,DL,392,N341NW,ATL,ORD,1450,1451,1,10,1501,128,113,89,606,1530,14,1558,1544,-14,0,0,,,,,,
2015,1,11,7,UA,639,N801UA,ATL,ORD,1508,1500,-8,13,1513,127,126,89,606,1542,24,1615,1606,-9,0,0,,,,,,
2015,1,11,7,DL,1677,N909DL,ORD,ATL,1530,1525,-5,12,1537,122,111,88,606,1805,11,1832,1816,-16,0,0,,,,,,
2015,1,11,7,DL,1977,N907DE,ATL,ORD,1616,1616,0,12,1628,124,121,99,606,1707,10,1720,1717,-3,0,0,,,,,,
2015,1,11,7,OO,5597,N128SY,ORD,ATL,1623,,,,,117,,,606,,,1920,,,0,1,C,,,,,
2015,1,11,7,DL,1877,N341NW,ORD,ATL,1645,1639,-6,42,1721,125,143,90,606,1951,11,1950,2002,12,0,0,,,,,,
2015,1,11,7,DL,1306,N949DL,ATL,ORD,1725,1724,-1,12,1736,122,112,91,606,1807,9,1827,1816,-11,0,0,,,,,,
2015,1,11,7,DL,1977,N907DE,ORD,ATL,1800,1850,50,18,1908,122,108,85,606,2133,5,2102,2138,36,0,0,,0,0,0,0,36
2015,1,11,7,OO,5607,N113SY,ATL,ORD,1812,1807,-5,13,1820,128,135,101,606,1901,21,1920,1922,2,0,0,,,,,,
2015,1,11,7,DL,1331,N6705Y,ATL,ORD,1909,1917,8,13,1930,126,121,87,606,1957,21,2015,2018,3,0,0,,,,,,
2015,1,11,7,DL,1777,N949DL,ORD,ATL,1915,1928,13,72,2040,120,169,88,606,2308,9,2215,2317,62,0,0,,49,0,0,0,13
2015,1,11,7,OO,5566,N128SY,ATL,ORD,1955,,,,,125,,,606,,,2100,,,0,1,C,,,,,
2015,1,11,7,DL,2112,N343NW,ATL,ORD,2030,2037,7,15,2052,125,136,88,606,2120,33,2135,2153,18,0,0,,11,0,7,0,0
2015,1,11,7,DL,1812,N341NW,ATL,ORD,2159,2206,7,20,2226,119,109,83,606,2249,6,2258,2255,-3,0,0,,,,,,
2015,1,12,1,DL,977,N341NW,ORD,ATL,600,559,-1,30,629,130,145,100,606,909,15,910,924,14,0,0,,,,,,
2015,1,12,1,DL,1477,N6705Y,ORD,ATL,700,704,4,48,752,128,143,88,606,1020,7,1008,1027,19,0,0,,19,0,0,0,0
2015,1,12,1,DL,2012,N949DL,ATL,ORD,725,721,-4,20,741,125,131,87,606,808,24,830,832,2,0,0,,,,,,
2015,1,12,1,F9,1070,N227FR,ORD,ATL,730,1033,183,25,1058,110,124,88,606,1326,11,1020,1337,197,0,0,,185,0,5,7,0
2015,1,12,1,DL,2601,N343NW,ORD,ATL,800,832,32,57,929,128,156,88,606,1157,11,1108,1208,60,0,0,,28,0,32,0,0
2015,1,12,1,DL,2183,N998DL,ATL,ORD,825,815,-10,19,834,130,132,87,606,901,26,935,927,-8,0,0,,,,,,
2015,1,12,1,DL,2412,N942DL,ORD,ATL,900,1003,63,18,1021,124,115,90,606,1251,7,1204,1258,54,0,0,,0,0,0,54,0
2015,1,12,1,NK,762,N532NK,ATL,ORD,920,948,28,45,1033,120,138,88,606,1101,5,1020,1106,46,0,0,,41,0,5,0,0
2015,1,12,1,OO,5254,N110SY,ORD,ATL,930,933,3,28,1001,115,154,112,606,1253,14,1225,1307,42,0,0,,39,0,3,0,0
2015,1,12,1,DL,1693,N956DL,ATL,ORD,945,945,0,32,1017,125,142,97,606,1054,13,1050,1107,17,0,0,,17,0,0,0,0
2015,1,12,1,MQ,3613,N542MQ,ORD,ATL,1000,1157,117,,,109,,,606,,,1249,,,0,1,B,,,,,
2015,1,12,1,DL,2183,N998DL,ORD,ATL,1015,1013,-2,25,1038,119,120,89,606,1307,6,1314,1313,-1,0,0,,,,,,
2015,1,12,1,NK,219,N534NK,ORD,ATL,1044,1041,-3,22,1103,110,124,89,606,1332,13,1334,1345,11,0,0,,,,,,
2015,1,12,1,DL,812,N913DE,ATL,ORD,1050,1049,-1,26,1115,130,128,87,606,1142,15,1200,1157,-3,0,0,,,,,,
2015,1,12,1,F9,1069,N227FR,ATL,ORD,1105,1415,190,25,1440,120,130,88,606,1508,17,1205,1525,200,0,0,,188,0,0,12,0
2015,1,12,1,DL,1693,N956DL,ORD,ATL,1130,1149,19,24,1213,119,131,95,606,1448,12,1429,1500,31,0,0,,12,0,2,17,0
2015,1,12,1,UA,786,N812UA,ORD,ATL,1133,1137,4,26,1203,118,129,93,606,1436,10,1431,1446,15,0,0,,15,0,0,0,0
