"","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","WT01","WT03"
"1463","DALLAS FAA AIRPORT, TX US","1/3/2015",0.62,0,0,53,39,1,1
"1464","DALLAS FAA AIRPORT, TX US","1/4/2015",0,0,0,44,28,NA,NA
"1465","DALLAS FAA AIRPORT, TX US","1/5/2015",0,0,0,47,25,NA,NA
"1466","DALLAS FAA AIRPORT, TX US","1/6/2015",0,0,0,59,32,NA,NA
"1467","DALLAS FAA AIRPORT, TX US","1/7/2015",0,0,0,41,23,NA,NA
"1468","DALLAS FAA AIRPORT, TX US","1/8/2015",0,0,0,39,18,NA,NA
"1469","DALLAS FAA AIRPORT, TX US","1/9/2015",0,0,0,40,30,NA,NA
"1470","DALLAS FAA AIRPORT, TX US","1/10/2015",0.11,0,0,39,31,1,NA
"1471","DALLAS FAA AIRPORT, TX US","1/11/2015",0.71,0,0,42,34,1,NA
"1472","DALLAS FAA AIRPORT, TX US","1/12/2015",0,0,0,44,36,1,NA
"1473","DALLAS FAA AIRPORT, TX US","1/13/2015",0,0,0,39,32,1,NA
"1474","DALLAS FAA AIRPORT, TX US","1/14/2015",0,0,0,43,37,NA,NA
"1475","DALLAS FAA AIRPORT, TX US","1/15/2015",0,0,0,56,34,NA,NA
"1476","DALLAS FAA AIRPORT, TX US","1/16/2015",0,0,0,63,33,1,NA
"1477","DALLAS FAA AIRPORT, TX US","1/17/2015",0,0,0,69,42,NA,NA
"1478","DALLAS FAA AIRPORT, TX US","1/18/2015",0,0,0,69,33,NA,NA
"1479","DALLAS FAA AIRPORT, TX US","1/19/2015",0,0,0,70,40,NA,NA
"1480","DALLAS FAA AIRPORT, TX US","1/20/2015",0,0,0,71,44,1,NA
"1481","DALLAS FAA AIRPORT, TX US","1/21/2015",0.33,0,0,63,41,1,NA
"1482","DALLAS FAA AIRPORT, TX US","1/22/2015",1.12,0,0,48,39,1,NA
"1483","DALLAS FAA AIRPORT, TX US","1/23/2015",0,0,0,53,40,NA,NA
"1484","DALLAS FAA AIRPORT, TX US","1/24/2015",0,0,0,61,34,NA,NA
"1485","DALLAS FAA AIRPORT, TX US","1/25/2015",0,0,0,65,38,NA,NA
"1486","DALLAS FAA AIRPORT, TX US","1/26/2015",0,0,0,72,36,NA,NA
"1487","DALLAS FAA AIRPORT, TX US","1/27/2015",0,0,0,79,44,NA,NA
"1488","DALLAS FAA AIRPORT, TX US","1/28/2015",0,0,0,82,47,NA,NA
"1489","DALLAS FAA AIRPORT, TX US","1/29/2015",0,0,0,69,50,NA,NA
"1490","DALLAS FAA AIRPORT, TX US","1/30/2015",0,0,0,57,43,NA,NA
"1491","DALLAS FAA AIRPORT, TX US","1/31/2015",0.45,0,0,54,47,1,NA
"1492","DALLAS FAA AIRPORT, TX US","2/1/2015",0.26,0,0,59,35,1,NA
"1493","DALLAS FAA AIRPORT, TX US","2/2/2015",0,0,0,43,25,NA,NA
"1494","DALLAS FAA AIRPORT, TX US","2/3/2015",0,0,0,54,33,NA,NA
"1495","DALLAS FAA AIRPORT, TX US","2/4/2015",0,0,0,58,37,1,NA
"1496","DALLAS FAA AIRPORT, TX US","2/5/2015",0,0,0,37,31,1,NA
"1497","DALLAS FAA AIRPORT, TX US","2/6/2015",0,0,0,58,34,NA,NA
"1498","DALLAS FAA AIRPORT, TX US","2/7/2015",0,0,0,70,43,1,NA
"1499","DALLAS FAA AIRPORT, TX US","2/8/2015",0,0,0,75,52,1,NA
"1500","DALLAS FAA AIRPORT, TX US","2/9/2015",0,0,0,77,47,NA,NA
"1501","DALLAS FAA AIRPORT, TX US","2/10/2015",0,0,0,76,47,NA,NA
"1502","DALLAS FAA AIRPORT, TX US","2/11/2015",0,0,0,69,46,NA,NA
"1503","DALLAS FAA AIRPORT, TX US","2/12/2015",0,0,0,57,38,NA,NA
"1504","DALLAS FAA AIRPORT, TX US","2/13/2015",0,0,0,67,36,NA,NA
"1505","DALLAS FAA AIRPORT, TX US","2/14/2015",0,0,0,79,42,NA,NA
"1506","DALLAS FAA AIRPORT, TX US","2/15/2015",0,0,0,71,54,NA,NA
"1507","DALLAS FAA AIRPORT, TX US","2/16/2015",0.34,0,0,63,30,1,NA
"1508","DALLAS FAA AIRPORT, TX US","2/17/2015",0.06,0,0,55,30,1,1
"1509","DALLAS FAA AIRPORT, TX US","2/18/2015",0,0,0,59,33,NA,NA
"1510","DALLAS FAA AIRPORT, TX US","2/19/2015",0,0,0,60,35,NA,NA
"1511","DALLAS FAA AIRPORT, TX US","2/20/2015",0,0,0,71,47,1,NA
"1512","DALLAS FAA AIRPORT, TX US","2/21/2015",0,0,0,68,49,NA,NA
"1513","DALLAS FAA AIRPORT, TX US","2/22/2015",1.25,0,0,50,30,1,1
"1514","DALLAS FAA AIRPORT, TX US","2/23/2015",0.27,0.6,0,30,26,1,NA
"1515","DALLAS FAA AIRPORT, TX US","2/24/2015",0,0,0,37,26,1,NA
"1516","DALLAS FAA AIRPORT, TX US","2/25/2015",0.73,0.2,0,51,33,1,NA
"1517","DALLAS FAA AIRPORT, TX US","2/26/2015",0,0,0,39,31,1,NA
"1518","DALLAS FAA AIRPORT, TX US","2/27/2015",0.25,2,0,31,26,1,NA
"1519","DALLAS FAA AIRPORT, TX US","2/28/2015",0.15,0,2,33,27,1,NA
"1520","DALLAS FAA AIRPORT, TX US","3/1/2015",0.14,0,1.2,38,32,1,NA
"1521","DALLAS FAA AIRPORT, TX US","3/2/2015",0.07,0,0,42,35,1,NA
"1522","DALLAS FAA AIRPORT, TX US","3/3/2015",0.18,0,0,54,41,1,NA
"1523","DALLAS FAA AIRPORT, TX US","3/4/2015",1.06,0.3,0,53,28,1,1
"1524","DALLAS FAA AIRPORT, TX US","3/5/2015",0.16,3,3.1,40,24,1,NA
"1525","DALLAS FAA AIRPORT, TX US","3/6/2015",0,0,0,53,25,NA,NA
"1526","DALLAS FAA AIRPORT, TX US","3/7/2015",0,0,0,63,31,NA,NA
"1527","DALLAS FAA AIRPORT, TX US","3/8/2015",0.12,0,0,53,47,1,NA
"1528","DALLAS FAA AIRPORT, TX US","3/9/2015",0.95,0,0,50,48,1,NA
"1529","DALLAS FAA AIRPORT, TX US","3/10/2015",0,0,0,59,50,1,NA
"1530","DALLAS FAA AIRPORT, TX US","3/11/2015",0,0,0,68,47,1,NA
"1531","DALLAS FAA AIRPORT, TX US","3/12/2015",0,0,0,71,50,NA,NA
"1532","DALLAS FAA AIRPORT, TX US","3/13/2015",0.34,0,0,61,55,1,NA
"1533","DALLAS FAA AIRPORT, TX US","3/14/2015",0,0,0,64,55,1,NA
"1534","DALLAS FAA AIRPORT, TX US","3/15/2015",0,0,0,67,54,1,NA
"1535","DALLAS FAA AIRPORT, TX US","3/16/2015",0,0,0,80,52,NA,NA
"1536","DALLAS FAA AIRPORT, TX US","3/17/2015",0,0,0,83,64,NA,NA
"1537","DALLAS FAA AIRPORT, TX US","3/18/2015",0.03,0,0,68,57,NA,NA
"1538","DALLAS FAA AIRPORT, TX US","3/19/2015",0,0,0,76,60,1,NA
"1539","DALLAS FAA AIRPORT, TX US","3/20/2015",0.27,0,0,62,54,1,1
"1540","DALLAS FAA AIRPORT, TX US","3/21/2015",0.06,0,0,63,53,1,NA
"1541","DALLAS FAA AIRPORT, TX US","3/22/2015",0.11,0,0,71,53,1,NA
"1542","DALLAS FAA AIRPORT, TX US","3/23/2015",0,0,0,77,53,NA,NA
"1543","DALLAS FAA AIRPORT, TX US","3/24/2015",0,0,0,85,59,NA,NA
"1544","DALLAS FAA AIRPORT, TX US","3/25/2015",0,0,0,84,63,NA,NA
"1545","DALLAS FAA AIRPORT, TX US","3/26/2015",0,0,0,72,51,NA,1
"1546","DALLAS FAA AIRPORT, TX US","3/27/2015",0,0,0,71,48,NA,NA
"1547","DALLAS FAA AIRPORT, TX US","3/28/2015",0,0,0,83,48,NA,NA
"1548","DALLAS FAA AIRPORT, TX US","3/29/2015",0,0,0,85,58,NA,NA
"1549","DALLAS FAA AIRPORT, TX US","3/30/2015",0,0,0,77,62,NA,NA
"1550","DALLAS FAA AIRPORT, TX US","3/31/2015",0,0,0,86,66,NA,NA
"1551","DALLAS FAA AIRPORT, TX US","4/1/2015",0,0,0,83,67,1,1
"1552","DALLAS FAA AIRPORT, TX US","4/2/2015",0,0,0,86,70,NA,NA
"1553","DALLAS FAA AIRPORT, TX US","4/3/2015",0,0,0,74,59,NA,NA
"1554","DALLAS FAA AIRPORT, TX US","4/4/2015",0,0,0,70,50,NA,NA
"1555","DALLAS FAA AIRPORT, TX US","4/5/2015",0.52,0,0,62,51,1,1
"1556","DALLAS FAA AIRPORT, TX US","4/6/2015",0.01,0,0,84,59,1,NA
"1557","DALLAS FAA AIRPORT, TX US","4/7/2015",0,0,0,83,71,NA,NA
"1558","DALLAS FAA AIRPORT, TX US","4/8/2015",0,0,0,78,68,NA,1
"1559","DALLAS FAA AIRPORT, TX US","4/9/2015",0.03,0,0,84,67,NA,1
"1560","DALLAS FAA AIRPORT, TX US","4/10/2015",0,0,0,71,54,NA,NA
"1561","DALLAS FAA AIRPORT, TX US","4/11/2015",0,0,0,77,54,NA,NA
"1562","DALLAS FAA AIRPORT, TX US","4/12/2015",0.01,0,0,80,66,1,1
"1563","DALLAS FAA AIRPORT, TX US","4/13/2015",1.08,0,0,72,59,1,1
"1564","DALLAS FAA AIRPORT, TX US","4/14/2015",0.01,0,0,61,56,1,NA
"1565","DALLAS FAA AIRPORT, TX US","4/15/2015",0,0,0,78,57,NA,NA
"1566","DALLAS FAA AIRPORT, TX US","4/16/2015",0,0,0,79,60,NA,NA
"1567","DALLAS FAA AIRPORT, TX US","4/17/2015",1.27,0,0,74,61,1,1
"1568","DALLAS FAA AIRPORT, TX US","4/18/2015",0.6,0,0,82,59,1,1
"1569","DALLAS FAA AIRPORT, TX US","4/19/2015",0,0,0,77,56,NA,NA
"1570","DALLAS FAA AIRPORT, TX US","4/20/2015",0,0,0,71,49,NA,NA
"1571","DALLAS FAA AIRPORT, TX US","4/21/2015",0.04,0,0,75,52,NA,1
"1572","DALLAS FAA AIRPORT, TX US","4/22/2015",0,0,0,78,61,1,NA
"1573","DALLAS FAA AIRPORT, TX US","4/23/2015",0.62,0,0,74,66,1,1
"1574","DALLAS FAA AIRPORT, TX US","4/24/2015",1.02,0,0,70,62,1,1
"1575","DALLAS FAA AIRPORT, TX US","4/25/2015",0,0,0,88,58,1,NA
"1576","DALLAS FAA AIRPORT, TX US","4/26/2015",0,0,0,87,61,NA,1
"1577","DALLAS FAA AIRPORT, TX US","4/27/2015",0.53,0,0,76,56,1,1
"1578","DALLAS FAA AIRPORT, TX US","4/28/2015",0,0,0,60,50,NA,NA
"1579","DALLAS FAA AIRPORT, TX US","4/29/2015",0,0,0,77,47,NA,NA
"1580","DALLAS FAA AIRPORT, TX US","4/30/2015",0,0,0,82,54,NA,NA
"1581","DALLAS FAA AIRPORT, TX US","5/1/2015",0,0,0,84,57,NA,NA
"1582","DALLAS FAA AIRPORT, TX US","5/2/2015",0,0,0,83,60,NA,NA
"1583","DALLAS FAA AIRPORT, TX US","5/3/2015",0,0,0,82,64,NA,NA
"1584","DALLAS FAA AIRPORT, TX US","5/4/2015",0,0,0,84,67,NA,NA
"1585","DALLAS FAA AIRPORT, TX US","5/5/2015",0.07,0,0,84,64,1,1
"1586","DALLAS FAA AIRPORT, TX US","5/6/2015",0.2,0,0,85,69,1,1
"1587","DALLAS FAA AIRPORT, TX US","5/7/2015",0.82,0,0,84,65,1,1
"1588","DALLAS FAA AIRPORT, TX US","5/8/2015",0.02,0,0,87,70,1,1
"1589","DALLAS FAA AIRPORT, TX US","5/9/2015",0,0,0,85,72,1,NA
"1590","DALLAS FAA AIRPORT, TX US","5/10/2015",1.11,0,0,81,65,1,1
"1591","DALLAS FAA AIRPORT, TX US","5/11/2015",0,0,0,75,63,NA,NA
"1592","DALLAS FAA AIRPORT, TX US","5/12/2015",0.04,0,0,74,63,1,NA
"1593","DALLAS FAA AIRPORT, TX US","5/13/2015",0.28,0,0,71,63,1,1
"1594","DALLAS FAA AIRPORT, TX US","5/14/2015",0,0,0,84,66,1,NA
"1595","DALLAS FAA AIRPORT, TX US","5/15/2015",0.12,0,0,78,69,1,1
"1596","DALLAS FAA AIRPORT, TX US","5/16/2015",0,0,0,87,71,NA,NA
"1597","DALLAS FAA AIRPORT, TX US","5/17/2015",2.2,0,0,81,66,1,1
"1598","DALLAS FAA AIRPORT, TX US","5/18/2015",0,0,0,91,68,NA,NA
"1599","DALLAS FAA AIRPORT, TX US","5/19/2015",0.33,0,0,82,72,1,1
"1600","DALLAS FAA AIRPORT, TX US","5/20/2015",0,0,0,89,65,NA,NA
"1601","DALLAS FAA AIRPORT, TX US","5/21/2015",0.56,0,0,68,56,1,1
"1602","DALLAS FAA AIRPORT, TX US","5/22/2015",0.08,0,0,72,61,1,1
"1603","DALLAS FAA AIRPORT, TX US","5/23/2015",1.55,0,0,83,69,1,1
"1604","DALLAS FAA AIRPORT, TX US","5/24/2015",1.61,0,0,78,67,1,1
"1605","DALLAS FAA AIRPORT, TX US","5/25/2015",0.31,0,0,79,63,1,1
"1606","DALLAS FAA AIRPORT, TX US","5/26/2015",0.27,0,0,85,64,1,1
"1607","DALLAS FAA AIRPORT, TX US","5/27/2015",0,0,0,87,63,NA,1
"1608","DALLAS FAA AIRPORT, TX US","5/28/2015",0.63,0,0,89,67,1,1
"1609","DALLAS FAA AIRPORT, TX US","5/29/2015",4.28,0,0,80,67,1,1
"1610","DALLAS FAA AIRPORT, TX US","5/30/2015",0.5,0,0,79,67,1,1
"1611","DALLAS FAA AIRPORT, TX US","5/31/2015",0,0,0,80,61,NA,NA
"1612","DALLAS FAA AIRPORT, TX US","6/1/2015",0,0,0,86,61,NA,NA
"1613","DALLAS FAA AIRPORT, TX US","6/2/2015",0,0,0,89,68,NA,NA
"1614","DALLAS FAA AIRPORT, TX US","6/3/2015",0,0,0,91,72,NA,NA
"1615","DALLAS FAA AIRPORT, TX US","6/4/2015",0,0,0,92,73,NA,NA
"1616","DALLAS FAA AIRPORT, TX US","6/5/2015",0,0,0,93,73,NA,NA
"1617","DALLAS FAA AIRPORT, TX US","6/6/2015",0,0,0,93,76,NA,NA
"1618","DALLAS FAA AIRPORT, TX US","6/7/2015",0,0,0,94,76,NA,NA
"1619","DALLAS FAA AIRPORT, TX US","6/8/2015",0,0,0,96,77,NA,NA
"1620","DALLAS FAA AIRPORT, TX US","6/9/2015",1.24,0,0,98,74,NA,1
"1621","DALLAS FAA AIRPORT, TX US","6/10/2015",0,0,0,97,76,NA,NA
"1622","DALLAS FAA AIRPORT, TX US","6/11/2015",0,0,0,94,78,NA,NA
"1623","DALLAS FAA AIRPORT, TX US","6/12/2015",0,0,0,94,78,NA,NA
"1624","DALLAS FAA AIRPORT, TX US","6/13/2015",0.92,0,0,90,76,1,1
"1625","DALLAS FAA AIRPORT, TX US","6/14/2015",0.04,0,0,91,77,NA,NA
"1626","DALLAS FAA AIRPORT, TX US","6/15/2015",0.37,0,0,91,77,1,NA
"1627","DALLAS FAA AIRPORT, TX US","6/16/2015",0.31,0,0,84,76,1,1
"1628","DALLAS FAA AIRPORT, TX US","6/17/2015",1.46,0,0,80,75,1,NA
"1629","DALLAS FAA AIRPORT, TX US","6/18/2015",0,0,0,95,75,NA,NA
"1630","DALLAS FAA AIRPORT, TX US","6/19/2015",0,0,0,94,76,NA,NA
"1631","DALLAS FAA AIRPORT, TX US","6/20/2015",0,0,0,86,78,NA,1
"1632","DALLAS FAA AIRPORT, TX US","6/21/2015",0.03,0,0,90,75,NA,NA
"1633","DALLAS FAA AIRPORT, TX US","6/22/2015",0,0,0,94,75,NA,NA
"1634","DALLAS FAA AIRPORT, TX US","6/23/2015",0,0,0,94,78,NA,NA
"1635","DALLAS FAA AIRPORT, TX US","6/24/2015",0,0,0,95,80,NA,NA
"1636","DALLAS FAA AIRPORT, TX US","6/25/2015",0,0,0,95,79,NA,NA
"1637","DALLAS FAA AIRPORT, TX US","6/26/2015",0.69,0,0,96,71,1,1
"1638","DALLAS FAA AIRPORT, TX US","6/27/2015",0,0,0,92,75,NA,1
"1639","DALLAS FAA AIRPORT, TX US","6/28/2015",0,0,0,93,71,NA,NA
"1640","DALLAS FAA AIRPORT, TX US","6/29/2015",0,0,0,96,77,NA,NA
"1641","DALLAS FAA AIRPORT, TX US","6/30/2015",0.31,0,0,95,70,1,1
"1642","DALLAS FAA AIRPORT, TX US","7/1/2015",0,0,0,94,75,NA,NA
"1643","DALLAS FAA AIRPORT, TX US","7/2/2015",0,0,0,93,75,NA,NA
"1644","DALLAS FAA AIRPORT, TX US","7/3/2015",0,0,0,93,79,NA,NA
"1645","DALLAS FAA AIRPORT, TX US","7/4/2015",0,0,0,95,79,NA,NA
"1646","DALLAS FAA AIRPORT, TX US","7/5/2015",0,0,0,94,79,NA,NA
"1647","DALLAS FAA AIRPORT, TX US","7/6/2015",0,0,0,94,80,NA,NA
"1648","DALLAS FAA AIRPORT, TX US","7/7/2015",0,0,0,91,80,NA,NA
"1649","DALLAS FAA AIRPORT, TX US","7/8/2015",0.17,0,0,88,74,NA,1
"1650","DALLAS FAA AIRPORT, TX US","7/9/2015",0,0,0,94,78,NA,NA
"1651","DALLAS FAA AIRPORT, TX US","7/10/2015",0,0,0,93,75,NA,NA
"1652","DALLAS FAA AIRPORT, TX US","7/11/2015",0,0,0,95,79,NA,NA
"1653","DALLAS FAA AIRPORT, TX US","7/12/2015",0,0,0,98,79,NA,NA
"1654","DALLAS FAA AIRPORT, TX US","7/13/2015",0,0,0,100,82,NA,NA
"1655","DALLAS FAA AIRPORT, TX US","7/14/2015",0,0,0,99,81,NA,NA
"1656","DALLAS FAA AIRPORT, TX US","7/15/2015",0,0,0,97,79,NA,NA
"1657","DALLAS FAA AIRPORT, TX US","7/16/2015",0,0,0,98,80,NA,NA
"1658","DALLAS FAA AIRPORT, TX US","7/17/2015",0,0,0,98,80,NA,NA
"1659","DALLAS FAA AIRPORT, TX US","7/18/2015",0,0,0,100,81,NA,NA
"1660","DALLAS FAA AIRPORT, TX US","7/19/2015",0,0,0,99,79,NA,NA
"1661","DALLAS FAA AIRPORT, TX US","7/20/2015",0,0,0,101,83,NA,NA
"1662","DALLAS FAA AIRPORT, TX US","7/21/2015",0,0,0,98,81,NA,NA
"1663","DALLAS FAA AIRPORT, TX US","7/22/2015",0,0,0,99,81,NA,NA
"1664","DALLAS FAA AIRPORT, TX US","7/23/2015",0,0,0,100,81,NA,NA
"1665","DALLAS FAA AIRPORT, TX US","7/24/2015",0,0,0,100,82,NA,NA
"1666","DALLAS FAA AIRPORT, TX US","7/25/2015",0,0,0,99,82,NA,NA
"1667","DALLAS FAA AIRPORT, TX US","7/26/2015",0,0,0,100,81,NA,NA
"1668","DALLAS FAA AIRPORT, TX US","7/27/2015",0,0,0,101,81,NA,NA
"1669","DALLAS FAA AIRPORT, TX US","7/28/2015",0,0,0,100,82,NA,NA
"1670","DALLAS FAA AIRPORT, TX US","7/29/2015",0,0,0,101,81,NA,NA
"1671","DALLAS FAA AIRPORT, TX US","7/30/2015",0,0,0,103,80,NA,NA
"1672","DALLAS FAA AIRPORT, TX US","7/31/2015",0,0,0,98,81,NA,NA
"1673","DALLAS FAA AIRPORT, TX US","8/1/2015",0,0,0,98,79,NA,NA
"1674","DALLAS FAA AIRPORT, TX US","8/2/2015",0,0,0,99,79,NA,NA
"1675","DALLAS FAA AIRPORT, TX US","8/3/2015",0,0,0,100,78,NA,NA
"1676","DALLAS FAA AIRPORT, TX US","8/4/2015",0,0,0,100,82,NA,NA
"1677","DALLAS FAA AIRPORT, TX US","8/5/2015",0,0,0,103,83,NA,NA
"1678","DALLAS FAA AIRPORT, TX US","8/6/2015",0,0,0,103,84,NA,NA
"1679","DALLAS FAA AIRPORT, TX US","8/7/2015",0,0,0,104,84,NA,NA
"1680","DALLAS FAA AIRPORT, TX US","8/8/2015",0,0,0,104,82,NA,NA
"1681","DALLAS FAA AIRPORT, TX US","8/9/2015",0,0,0,106,82,NA,NA
"1682","DALLAS FAA AIRPORT, TX US","8/10/2015",0,0,0,107,81,NA,NA
"1683","DALLAS FAA AIRPORT, TX US","8/11/2015",0,0,0,105,80,NA,1
"1684","DALLAS FAA AIRPORT, TX US","8/12/2015",0,0,0,101,81,NA,NA
"1685","DALLAS FAA AIRPORT, TX US","8/13/2015",0,0,0,98,79,NA,NA
"1686","DALLAS FAA AIRPORT, TX US","8/14/2015",0,0,0,98,79,NA,NA
"1687","DALLAS FAA AIRPORT, TX US","8/15/2015",0,0,0,97,77,NA,NA
"1688","DALLAS FAA AIRPORT, TX US","8/16/2015",0,0,0,99,74,NA,NA
"1689","DALLAS FAA AIRPORT, TX US","8/17/2015",0,0,0,98,78,NA,NA
"1690","DALLAS FAA AIRPORT, TX US","8/18/2015",0,0,0,100,79,NA,NA
"1691","DALLAS FAA AIRPORT, TX US","8/19/2015",0.25,0,0,95,68,1,1
"1692","DALLAS FAA AIRPORT, TX US","8/20/2015",0.2,0,0,75,65,1,NA
"1693","DALLAS FAA AIRPORT, TX US","8/21/2015",0,0,0,93,71,1,NA
"1694","DALLAS FAA AIRPORT, TX US","8/22/2015",0,0,0,98,77,NA,NA
"1695","DALLAS FAA AIRPORT, TX US","8/23/2015",0,0,0,99,80,NA,NA
"1696","DALLAS FAA AIRPORT, TX US","8/24/2015",0,0,0,100,79,NA,1
"1697","DALLAS FAA AIRPORT, TX US","8/25/2015",0,0,0,92,79,NA,NA
"1698","DALLAS FAA AIRPORT, TX US","8/26/2015",0,0,0,96,76,NA,NA
"1699","DALLAS FAA AIRPORT, TX US","8/27/2015",0,0,0,96,74,NA,NA
"1700","DALLAS FAA AIRPORT, TX US","8/28/2015",0,0,0,97,73,NA,NA
"1701","DALLAS FAA AIRPORT, TX US","8/29/2015",0,0,0,96,79,NA,NA
"1702","DALLAS FAA AIRPORT, TX US","8/30/2015",0,0,0,98,78,NA,NA
"1703","DALLAS FAA AIRPORT, TX US","8/31/2015",0,0,0,96,77,NA,NA
"1704","DALLAS FAA AIRPORT, TX US","9/1/2015",0,0,0,95,76,NA,NA
"1705","DALLAS FAA AIRPORT, TX US","9/2/2015",0,0,0,95,74,NA,NA
"1706","DALLAS FAA AIRPORT, TX US","9/3/2015",0,0,0,96,76,NA,NA
"1707","DALLAS FAA AIRPORT, TX US","9/4/2015",0,0,0,96,78,NA,NA
"1708","DALLAS FAA AIRPORT, TX US","9/5/2015",0.11,0,0,96,79,NA,NA
"1709","DALLAS FAA AIRPORT, TX US","9/6/2015",0,0,0,99,79,NA,NA
"1710","DALLAS FAA AIRPORT, TX US","9/7/2015",0,0,0,101,80,NA,NA
"1711","DALLAS FAA AIRPORT, TX US","9/8/2015",0,0,0,100,80,NA,NA
"1712","DALLAS FAA AIRPORT, TX US","9/9/2015",2.67,0,0,88,74,1,1
"1713","DALLAS FAA AIRPORT, TX US","9/10/2015",0,0,0,94,74,NA,NA
"1714","DALLAS FAA AIRPORT, TX US","9/11/2015",0,0,0,95,74,NA,NA
"1715","DALLAS FAA AIRPORT, TX US","9/12/2015",0,0,0,86,67,NA,NA
"1716","DALLAS FAA AIRPORT, TX US","9/13/2015",0,0,0,92,65,NA,NA
"1717","DALLAS FAA AIRPORT, TX US","9/14/2015",0,0,0,90,69,NA,NA
"1718","DALLAS FAA AIRPORT, TX US","9/15/2015",0,0,0,91,69,NA,NA
"1719","DALLAS FAA AIRPORT, TX US","9/16/2015",0,0,0,93,75,NA,NA
"1720","DALLAS FAA AIRPORT, TX US","9/17/2015",0,0,0,94,76,NA,NA
"1721","DALLAS FAA AIRPORT, TX US","9/18/2015",0,0,0,96,77,NA,NA
"1722","DALLAS FAA AIRPORT, TX US","9/19/2015",0.05,0,0,87,75,NA,NA
"1723","DALLAS FAA AIRPORT, TX US","9/20/2015",0,0,0,90,73,NA,NA
"1724","DALLAS FAA AIRPORT, TX US","9/21/2015",0,0,0,94,70,NA,NA
"1725","DALLAS FAA AIRPORT, TX US","9/22/2015",0,0,0,93,74,NA,NA
"1726","DALLAS FAA AIRPORT, TX US","9/23/2015",0,0,0,93,73,NA,NA
"1727","DALLAS FAA AIRPORT, TX US","9/24/2015",0,0,0,93,70,NA,NA
"1728","DALLAS FAA AIRPORT, TX US","9/25/2015",0,0,0,92,72,NA,NA
"1729","DALLAS FAA AIRPORT, TX US","9/26/2015",0,0,0,91,68,NA,NA
"1730","DALLAS FAA AIRPORT, TX US","9/27/2015",0,0,0,90,68,NA,NA
"1731","DALLAS FAA AIRPORT, TX US","9/28/2015",0,0,0,90,69,NA,NA
"1732","DALLAS FAA AIRPORT, TX US","9/29/2015",0,0,0,91,72,NA,NA
"1733","DALLAS FAA AIRPORT, TX US","9/30/2015",0,0,0,92,69,NA,NA
"1734","DALLAS FAA AIRPORT, TX US","10/1/2015",0,0,0,81,66,NA,NA
"1735","DALLAS FAA AIRPORT, TX US","10/2/2015",0,0,0,81,59,NA,NA
"1736","DALLAS FAA AIRPORT, TX US","10/3/2015",0,0,0,81,57,NA,NA
"1737","DALLAS FAA AIRPORT, TX US","10/4/2015",0,0,0,81,58,NA,NA
"1738","DALLAS FAA AIRPORT, TX US","10/5/2015",0,0,0,81,65,NA,NA
"1739","DALLAS FAA AIRPORT, TX US","10/6/2015",0,0,0,85,58,1,NA
"1740","DALLAS FAA AIRPORT, TX US","10/7/2015",0,0,0,89,66,NA,NA
"1741","DALLAS FAA AIRPORT, TX US","10/8/2015",0,0,0,91,68,NA,NA
"1742","DALLAS FAA AIRPORT, TX US","10/9/2015",0,0,0,91,67,NA,NA
"1743","DALLAS FAA AIRPORT, TX US","10/10/2015",0,0,0,83,60,NA,NA
"1744","DALLAS FAA AIRPORT, TX US","10/11/2015",0,0,0,94,67,NA,NA
"1745","DALLAS FAA AIRPORT, TX US","10/12/2015",0,0,0,94,72,NA,NA
"1746","DALLAS FAA AIRPORT, TX US","10/13/2015",0,0,0,90,59,NA,NA
"1747","DALLAS FAA AIRPORT, TX US","10/14/2015",0,0,0,96,59,NA,NA
"1748","DALLAS FAA AIRPORT, TX US","10/15/2015",0,0,0,95,68,NA,NA
"1749","DALLAS FAA AIRPORT, TX US","10/16/2015",0,0,0,85,66,NA,NA
"1750","DALLAS FAA AIRPORT, TX US","10/17/2015",0,0,0,77,59,NA,NA
"1751","DALLAS FAA AIRPORT, TX US","10/18/2015",0,0,0,79,57,NA,NA
"1752","DALLAS FAA AIRPORT, TX US","10/19/2015",0,0,0,83,57,NA,NA
"1753","DALLAS FAA AIRPORT, TX US","10/20/2015",0,0,0,84,59,NA,NA
"1754","DALLAS FAA AIRPORT, TX US","10/21/2015",0,0,0,84,69,1,NA
"1755","DALLAS FAA AIRPORT, TX US","10/22/2015",1.85,0,0,79,68,1,1
"1756","DALLAS FAA AIRPORT, TX US","10/23/2015",5.13,0,0,75,69,1,1
"1757","DALLAS FAA AIRPORT, TX US","10/24/2015",1.39,0,0,69,60,1,NA
"1758","DALLAS FAA AIRPORT, TX US","10/25/2015",0.02,0,0,64,57,1,NA
"1759","DALLAS FAA AIRPORT, TX US","10/26/2015",0,0,0,77,56,NA,NA
"1760","DALLAS FAA AIRPORT, TX US","10/27/2015",0,0,0,78,58,NA,NA
"1761","DALLAS FAA AIRPORT, TX US","10/28/2015",0,0,0,76,57,NA,NA
"1762","DALLAS FAA AIRPORT, TX US","10/29/2015",0,0,0,77,53,NA,NA
"1763","DALLAS FAA AIRPORT, TX US","10/30/2015",2.9,0,0,70,61,1,1
"1764","DALLAS FAA AIRPORT, TX US","10/31/2015",0.54,0,0,67,59,1,1
